"Nombre","Referencia interna","Código de barras","Categoría de producto","Coste","Precio de venta","Unidad SAT"
"/ MULTIMETRO DIGITAL DE GANCHO USO GEN. 1000A / 600V 111005 SURTEK","111005","660731110050","SURTEK","1503.0","2179.0","Pieza"
"/ NYLON P/ DESBROZADORA EN DOBLE BLISTER 3.3MM X 48 MT 130267 SURTEK","130267","660731302677","SURTEK","121.0","175.0","Pieza"
"/ NYLON P/ DESBROZADORA EN DOBLE BLISTER 3.7MM X 34 MT 130800 SURTEK","130800","660731308006","SURTEK","121.0","175.0","Pieza"
"/ OPRESOR DE RESORTES DE SUSPENSION MACPHERSONÂ® 107256 SURTEK","107256","660731072563","SURTEK","924.0","1340.0","Pieza"
"/ ORGANIZADOR MOVIL 2 SECCIONES 125104 SURTEK","125104","660731251043","SURTEK","1397.0","2026.0","Pieza"
"/ ORGANIZADOR MOVIL 3 SECCIONES METALICO 125110 SURTEK","125110","660731251104","SURTEK","4019.0","5828.0","Pieza"
"/ ORGANIZADOR MOVIL 3 SECCIONES PLASTICO 125105 SURTEK","125105","660731251050","SURTEK","2107.0","3055.0","Pieza"
"/ ORGANIZADOR MOVIL 61 X 37 X 41 CM 125103 SURTEK","125103","660731251036","SURTEK","1559.0","2261.0","Pieza"
"/ PINZA PARA ELECTRICISTA 7 1000V 967V SURTEK","967V","660731150254","SURTEK","129.0","187.0","Pieza"
"/ PISTOLA DE CALOR 626Â°C 1500W 127V PC600 SURTEK","PC600","660731523287","SURTEK","905.0","1312.0","Pieza"
"/ PODADORA DE PASTO MANUAL 14 130270 SURTEK","130270","660731302707","SURTEK","1633.0","2368.0","Pieza"
"/ PODADORA DE PASTO MANUAL 16 130271 SURTEK","130271","660731302714","SURTEK","2511.0","3641.0","Pieza"
"/ PORTA MANGUERA DE PARED 75M 130362 SURTEK","130362","660731303629","SURTEK","608.0","882.0","Pieza"
"/ PORTAHERRAMIENTAS CUERO  4 COMPARTIMIENTOS PHC4S SURTEK","PHC4S","660731241952","SURTEK","177.0","257.0","Pieza"
"/ PORTAHERRAMIENTAS CUERO  6 COMPARTIMIENTOS PHC6S SURTEK","PHC6S","660731241945","SURTEK","112.0","162.0","Pieza"
"/ PORTAHERRAMIENTAS CUERO  7 COMPARTIMIENTOS PHC7S SURTEK","PHC7S","660731241938","SURTEK","321.0","465.0","Pieza"
"/ PORTAHERRAMIENTAS CUERO  8 COMPARTIMIENTOS PHC8S SURTEK","PHC8S","660731241921","SURTEK","195.0","283.0","Pieza"
"/ SIERRA DE INGLETE 10 1500W 120V TELESCOPICA SI410A SURTEK","SI410A","660731523072","SURTEK","4710.0","6830.0","Pieza"
"/ SIERRA INGLETE 10 2000W 120V TELESCOPICA COMPUESTA SI710A SURTEK","SI710A","660731523065","SURTEK","6664.0","9663.0","Pieza"
"/ SOPLADORA A GASOLINA 32CC SG530 SURTEK","SG530","660731523751","SURTEK","3847.0","5578.0","Pieza"
"/ SOPORTE UNIVERSAL PARA EQUIPO DE VIDEO 10KG SPD10 SURTEK","SPD10","660731369847","SURTEK","204.0","296.0","Pieza"
"/ TARRAJA PARA TUBO DADOS 1/2-1 TMF3 SURTEK","TMF3","660731210804","SURTEK","2464.0","3573.0","Pieza"
"/ TORNILLO DE BANCO LIGERO 4 107061 SURTEK","107061","660731070613","SURTEK","1147.0","1663.0","Pieza"
"/ ZANCOS CON ELEVACION 18 A 30 131000 SURTEK","131000","660731310009","SURTEK","3917.0","5680.0","Pieza"
"/ABRAZADERA SINFIN DE ACERO INOX DE 7/16 A 1-1/16 SURTEK","137703","660731377033","SURTEK","6.4","9.0","Pieza"
"/ABRILLANDATOR AL 1 LT  DA011 SURTEK","DA011","660731078015","SURTEK","98.0","142.0","Pieza"
"/ABRILLANDATOR ALL 500 ML  DA010 SURTEK","DA010","660731078008","SURTEK","64.0","93.0","Pieza"
"/ACCESORIO DE SEGURIDAD PARA PUERTA CROMO SATINADO LOCK","L044CSB","660731806335","LOCK","111.0","161.0","Pieza"
"/ACCESORIO DE SEGURIDAD PARA PUERTA LATON ANTIGUO LOCK L044LAB LOCK","L044LAB","660731806328","LOCK","111.0","161.0","Pieza"
"/ACCESORIO DE SEGURIDAD PARA PUERTA LATON BRILLANTE LOCK L044LBB LOCK","L044LBB","660731806311","LOCK","111.0","161.0","Pieza"
"/ACCESORIOS 1/2 8 PZS  CH109 URREA","CH109","660731630688","URREA","1740.0","2523.0","Pieza"
"/ACCESORIOS 3/8 9 PZS  CH105 URREA","CH105","660731630619","URREA","1341.0","1944.0","Pieza"
"/ACCESORIOS PARA MANGUERA SURTEK","108104","660731081046","SURTEK","76.0","110.0","Pieza"
"/ACEITE 2 TIEMPOS 250 ML SURTEK","134001","660731340013","SURTEK","26.0","38.0","Pieza"
"/ACEITE AFLOJATODO 400 ML URREA","U40","660731694222","URREA","72.0","104.0","Pieza"
"/ACEITE MINERAL PARA COMPRESOR 1000ML","","","MG","0.0","170.0","Pieza"
"/ACEITE MINERAL PARA COMPRESOR 946ML URREA","ACM","660731902457","URREA","93.0","135.0","Pieza"
"/ACEITE PARA TARRAJEAR 1 GAL  ACE851G URREA","ACE851G","660731675009","URREA","343.0","497.0","Pieza"
"/ACEITE PARA TARRAJEAR EN AEROSOL 300 ML  ACE851 URREA","ACE851","660731675023","URREA","49.0","71.0","Pieza"
"/ACEITE SINTETICO PARA COMPRESOR 946ML  ACS URREA","ACS","660731902464","URREA","464.0","673.0","Pieza"
"/ACEITERA FLEXIBLE 16OZ  2264 URREA","2264","660731676334","URREA","251.0","364.0","Pieza"
"/ACEITERA FLEXIBLE 32OZ  2265 URREA","2265","660731676341","URREA","297.0","431.0","Pieza"
"/ACEITERA FLEXIBLE16OZ TIPO PISTOLA  2267 URREA","2267","660731676365","URREA","223.0","323.0","Pieza"
"/ACEITERA RIGIDA 16OZ 30Â°  2260 URREA","2260","660731676297","URREA","246.0","357.0","Pieza"
"/ACEITERA RIGIDA 32OZ 30Â°  2261 URREA","2261","660731676303","URREA","278.0","403.0","Pieza"
"/ACOPLADOR CON SEGURO PARA A/C Y LINEA DE COMBUSTIBLE  107272 SURTEK","107272","660731072723","SURTEK","78.0","113.0","Pieza"
"/ACOPLADOR DE BLOQUEO RAPIDO PARA INYECTOR DE GRASA  23604 URREA","23604","660731906646","URREA","585.0","848.0","Pieza"
"/ACOPLADOR PARA REMOLQUE 1-7/8  151229 SURTEK","151229","660731512298","SURTEK","223.0","323.0","Pieza"
"/ADAPTADOR 1 HEMBRA X 3/4 MACHO  5854 URREA","5854","660731617436","URREA","418.0","606.0","Pieza"
"/ADAPTADOR CON BALÍN CUADRO HEMBRA 1/4 X 2 URREA","50006","660731611663","URREA","25.0","36.0","Pieza"
"/ADAPTADOR CON PERNO CUADRO HEMBRA 1/4"" X 2""","50004","660731611656","URREA","41.0","59.0","Pieza"
"/ADAPTADOR CON PERNO CUADRO HEMBRA 1/4"" X 4""","50012","660731611670","URREA","55.0","80.0","Pieza"
"/ADAPTADOR CON PERNO CUADRO HEMBRA 1/4"" X 6""","50020","660731667554","URREA","65.0","94.0","Pieza"
"/ADAPTADOR DADOS DE TARRAJA 1/4-1 1/4  850HA URREA","850HA","660731665017","URREA","645.0","935.0","Pieza"
"/ADAPTADOR DE IMPACTO 1 HEMBRA X 3/4 MACHO CON BALIN  7656B URREA","7656B","660731901931","URREA","460.0","667.0","Pieza"
"/ADAPTADOR DE IMPACTO 1 HEMBRA X1-1/2 MACHO CON BALIN  15007B URREA","15007B","660731901962","URREA","942.0","1366.0","Pieza"
"/ADAPTADOR DE IMPACTO 1 HEMBRA X1-1/2 MACHO URREA","15007","660731665307","URREA","942.0","1366.0","Pieza"
"/ADAPTADOR DE IMPACTO 1-1/2 HEMBRA X1 MACHO  10004 URREA","10004","660731665291","URREA","2307.0","3345.0","Pieza"
"/ADAPTADOR DE IMPACTO 1-1/2 HEMBRA X1 MACHO CON BALIN  10004B URREA","10004B","660731901948","URREA","2307.0","3345.0","Pieza"
"/ADAPTADOR DE IMPACTO 1/2 HEMBRA X3/4 MACHO CON BALIN  7652B URREA","7652B","660731901924","URREA","176.0","255.0","Pieza"
"/ADAPTADOR DE IMPACTO 3/4 HEMBRA X 1 MACHO CON BALIN  7655B URREA","7655B","660731901955","URREA","353.0","512.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DA URREA","2340DA","660731904789","URREA","706.0","1024.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DB URREA","2340DB","660731904796","URREA","655.0","950.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DC URREA","2340DC","660731904802","URREA","2047.0","2968.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DE URREA","2340DE","660731904819","URREA","868.0","1259.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DF URREA","2340DF","660731904826","URREA","3025.0","4386.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DG URREA","2340DG","660731904833","URREA","316.0","458.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DH URREA","2340DH","660731904840","URREA","1072.0","1554.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DI URREA","2340DI","660731904857","URREA","478.0","693.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DK URREA","2340DK","660731904864","URREA","284.0","412.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DM URREA","2340DM","660731904871","URREA","836.0","1212.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DN URREA","2340DN","660731904888","URREA","511.0","741.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DO URREA","2340DO","660731904895","URREA","529.0","767.0","Pieza"
"/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DP URREA","2340DP","660731904901","URREA","1447.0","2098.0","Pieza"
"/ADAPTADOR IMPACTO 1/4 HEMBRA X 3/8 MACHO  7648 URREA","7648","660731621006","URREA","98.0","142.0","Pieza"
"/ADAPTADOR IMPACTO 3/8 HEMBRA X 1/2 MACHO  7650 URREA","7650","660731621013","URREA","98.0","142.0","Pieza"
"/ADAPTADOR P/PUNTAS 1/4 ANILLO  55010 URREA","55010","660731615937","URREA","79.0","115.0","Pieza"
"/ADAPTADOR P/PUNTAS 1/4 TUERCA  55012 URREA","55012","660731615944","URREA","102.0","148.0","Pieza"
"/ADAPTADOR PARA GATO DE TRANSMISION  137112 SURTEK","137112","660731371123","SURTEK","2232.0","3236.0","Pieza"
"/ADAPTADOR PARA PUNTAS 1/4  4771 URREA","4771","660731610840","URREA","39.0","57.0","Pieza"
"/ALLANADORA A GASOLINA 36 5.5HP 4 LLANAS 60-125RPM  ALC836 URREA","ALC836","660731653205","URREA","33176.0","48105.0","Pieza"
"/AMORTIGUADOR TIPO BANDA","USM1","660731688122","URREA","729.0","1057.0","Pieza"
"/ANAQUEL DE ALAMBRE 4 REPISAS 36 X 18 X 79 CROMADO  E3618 URREA","E3618","660731904574","URREA","3359.0","4871.0","Pieza"
"/ANAQUEL DE ALAMBRE 4 REPISAS 36 X 24 X 79 CROMADO  E3624 URREA","E3624","660731904581","URREA","3847.0","5578.0","Pieza"
"/ANAQUEL DE ALAMBRE 4 REPISAS 48 X 18 X 79 CROMADO  E4818 URREA","E4818","660731904598","URREA","3852.0","5585.0","Pieza"
"/ANAQUEL DE ALAMBRE 4 REPISAS 48 X 24 X 79 CROMADO  E4824 URREA","E4824","660731904604","URREA","4580.0","6641.0","Pieza"
"/ANTENA DE TELEVISION PARA EXTERIOR 360 GRADOS  AEX90 SURTEK","AEX90","660731369076","SURTEK","219.0","318.0","Pieza"
"/ANTENA DE TELEVISION PARA EXTERIOR 90 GRADOS  AEX360 SURTEK","AEX360","660731369090","SURTEK","511.0","741.0","Pieza"
"/ANTENA DE TELEVISION PARA EXTERIOR OMNIDIRECCIONAL  AEXD SURTEK","AEXD","660731369083","SURTEK","274.0","397.0","Pieza"
"/ANTENA INTERIOR HDTV PLANA 12 SURTEK","AIN12","660731369014","SURTEK","285.0","406.0","Pieza"
"/ANTENA INTERIOR HDTV PLANA 21 SURTEK","AIN21","660731369038","SURTEK","268.0","381.64","Pieza"
"/ANTICONGELANTE 1 L  134007 SURTEK","134007","660731340075","SURTEK","35.0","51.0","Pieza"
"/ANTORCHA CORTADORA PLASMA 40A, LONGITUD DE 4 MTROS .   ANP40A URREA","ANP40A","660731654134","URREA","1518.0","2201.0","Pieza"
"/ANTORCHA PARA SOLDADORA MIG 200A  ANM20 URREA","ANM20","660731629088","URREA","1986.0","2880.0","Pieza"
"/ANTORCHA PARA SOLDADORA MIG 250A  ANM25 URREA","ANM25","660731629026","URREA","2831.0","4105.0","Pieza"
"/ANTORCHA PARA SOLDADORA TIG POTENCIA DE 200 A.  ANT20 URREA","ANT20","660731653984","URREA","1573.0","2281.0","Pieza"
"/ANTORCHA SOLDADORA MIG 200 A LONGITUD DE 3 M.  ANM20A URREA","ANM20A","660731654080","URREA","1680.0","2436.0","Pieza"
"/APAGADOR BLANCO 1/1 . P607B SURTEK","P607B","660731275179","SURTEK","17.0","25.0","Pieza"
"/APAGADOR BLANCO 1/2 . P606B SURTEK","P606B","660731275155","SURTEK","17.0","25.0","Pieza"
"/APAGADOR DE ESCALERA  BLANCO 1/3 . P605B SURTEK","P605B","660731275131","SURTEK","17.0","25.0","Pieza"
"/APAGADOR DE ESCALERA BLANCO 1/2 . P609B SURTEK","P609B","660731275216","SURTEK","19.0","28.0","Pieza"
"/APAGADOR DE ESCALERA BLANCO 1/3 . P608B SURTEK","P608B","660731275193","SURTEK","19.0","28.0","Pieza"
"/APAGADOR DE ESCALERA NEGRO 1/2 . P609N SURTEK","P609N","660731275223","SURTEK","19.0","28.0","Pieza"
"/APAGADOR DE ESCALERA NEGRO 1/3 . P608N SURTEK","P608N","660731275209","SURTEK","19.0","28.0","Pieza"
"/APAGADOR DE PASO DESLIZABLE 10A 127V MONTANA","AP-P1804","7506006800734","ABRAMEX","0.0","13.0","Pieza"
"/APAGADOR NEGRO 1/1 . P607N SURTEK","P607N","660731275186","SURTEK","17.0","25.0","Pieza"
"/APAGADOR NEGRO 1/2 . P606N SURTEK","P606N","660731275162","SURTEK","17.0","25.0","Pieza"
"/APAGADOR NEGRO 1/3 . P605N SURTEK","P605N","660731275148","SURTEK","17.0","25.0","Pieza"
"/APAGADOR PALANCA COMBINADO 15A 127V SURTEK","136550","660731365504","SURTEK","26.0","38.0","Pieza"
"/APAGADOR PARA TIMBRE BLANCO 1/1 . P604B SURTEK","P604B","660731275117","SURTEK","17.0","25.0","Pieza"
"/APAGADOR PARA TIMBRE NEGRO 1/1 . P604N SURTEK","P604N","660731275124","SURTEK","17.0","25.0","Pieza"
"/APAGADOR SENCILLO VERTICAL PARA ESCALERA 15A 127V  136554 SURTEK","136554","660731365542","SURTEK","25.0","36.0","Pieza"
"/APAGADOR SENCILLO VISIBLE CUADRADO 6A 127V SURTEK","136560","660731365603","SURTEK","13.0","19.0","Pieza"
"/ARCO DE SEGUETA LIGERO 12  354P URREA","354P","660731618303","URREA","316.0","458.0","Pieza"
"/ARNES CONTRA CAIDAS ALTA VISIBILIDAD TALLAS 36 A 40  USA9A URREA","USA9A","660731903195","URREA","924.0","1340.0","Pieza"
"/ARNES CONTRA CAIDAS ALTA VISIBILIDAD TALLAS 40 A 44  USA9B URREA","USA9B","660731903201","URREA","924.0","1340.0","Pieza"
"/ARNES CONTRA CAIDAS CON CINTURON TALLA 36-40  USA5A URREA","USA5A","660731688009","URREA","891.0","1292.0","Pieza"
"/ARNES CONTRA CAIDAS CON CINTURON TALLA 40-44  USA5B URREA","USA5B","660731688016","URREA","891.0","1292.0","Pieza"
"/ARNES CONTRA CAIDAS SENCILLO TALLA 36-40  USA3A URREA","USA3A","660731687965","URREA","692.0","1003.0","Pieza"
"/ARNES CONTRA CAIDAS SENCILLO TALLA 40-44  137421 SURTEK","137421","660731374216","SURTEK","426.0","618.0","Pieza"
"/ARNES CONTRA CAIDAS SENCILLO TALLA 40-44  USA3B URREA","USA3B","660731687972","URREA","692.0","1003.0","Pieza"
"/ARNES CONTRA CAÍDAS UNITALLA SURTEK","137440","660731374407","SURTEK","423.0","613.0","Pieza"
"/ARNES DE POSICIONAMIENTO CON CINTURON TALLA 36-40  137422 SURTEK","137422","660731374223","SURTEK","455.0","660.0","Pieza"
"/ARNES DE POSICIONAMIENTO CON CINTURON TALLA 36-40  USA6A URREA","USA6A","660731688023","URREA","974.0","1412.0","Pieza"
"/ARNES DE POSICIONAMIENTO CON CINTURON TALLA 40-44  USA6B URREA","USA6B","660731688030","URREA","974.0","1412.0","Pieza"
"/ARNES DE POSICIONAMIENTO SENCILLO TALLA 36-40  USA4A URREA","USA4A","660731687989","URREA","836.0","1212.0","Pieza"
"/ARNES DE POSICIONAMIENTO SENCILLO TALLA 40-44  USA4B URREA","USA4B","660731687996","URREA","836.0","1212.0","Pieza"
"/ARNES DE RESCATE CON CINTURON TALLA 36-40  137426 SURTEK","137426","660731374261","SURTEK","474.0","687.0","Pieza"
"/ARNES DE RESCATE CON CINTURON TALLA 36-40  USA8A URREA","USA8A","660731688061","URREA","924.0","1340.0","Pieza"
"/ARNES DE RESCATE CON CINTURON TALLA 40-44  137427 SURTEK","137427","660731374278","SURTEK","474.0","687.0","Pieza"
"/ARNES DE RESCATE CON CINTURON TALLA 40-44  USA8B URREA","USA8B","660731688078","URREA","924.0","1340.0","Pieza"
"/ARNES DE SUSPENSION CON CINTURON TALLA 36-40  137424 SURTEK","137424","660731374247","SURTEK","529.0","767.0","Pieza"
"/ARNES DE SUSPENSION CON CINTURON TALLA 36-40  USA7A URREA","USA7A","660731688047","URREA","928.0","1346.0","Pieza"
"/ARNES DE SUSPENSION CON CINTURON TALLA 40-44  137425 SURTEK","137425","660731374254","SURTEK","529.0","767.0","Pieza"
"/ARNES DE SUSPENSION CON CINTURON TALLA 40-44  USA7B URREA","USA7B","660731688054","URREA","928.0","1346.0","Pieza"
"/ARNES PARA RESCATE UNITALLA SURTEK","137443","660731374438","SURTEK","474.0","687.0","Pieza"
"/ARNES PARA SUSPENSION UNITALLA SURTEK","137442","660731374421","SURTEK","519.0","753.0","Pieza"
"/ARNES POSICIONAMIENTO UNITALLA  137441 SURTEK","137441","660731374414","SURTEK","455.0","660.0","Pieza"
"/ARRANCADOR A BATERIAS, CAPACIDAD: 11000 MAH  AB11 SURTEK","AB11","660731525304","SURTEK","2079.0","3015.0","Pieza"
"/ARRANCADOR A BATERÍAS CON CAPACIDAD DE 6000 MAH 120/ 240 V SURTEK","AB6","660731525311","SURTEK","1444.0","2094.0","Pieza"
"/ASENTADOR DE VALVULAS 1 1/8-1 3/8""","2395","660731660333","URREA","78.0","113.0","Pieza"
"/ASPERSOR AGRICOLA DE 1 POR PULSACIONES  130299 SURTEK","130299","660731302998","SURTEK","480.0","696.0","Pieza"
"/ASPERSOR BASE MET 2 BRAZOS  130462 SURTEK","130462","660731304626","SURTEK","300.0","428.04","Pieza"
"/ASPERSOR DE REGADERA TUBO 30  130329 SURTEK","130329","660731303292","SURTEK","121.0","175.0","Pieza"
"/ASPERSOR ESTACIONARIO CON RUEDAS GIRATORIO, 3 BRAZOS  130314 SURTEK","130314","660731303148","SURTEK","330.0","479.0","Pieza"
"/ASPERSOR ESTACIONARIO GIRATORIO DE 2 BRAZOS  130312 SURTEK","130312","660731303124","SURTEK","372.0","539.0","Pieza"
"/ASPERSOR TIPO SAPO CHORRO FINO  130327 SURTEK","130327","660731303278","SURTEK","144.0","209.0","Pieza"
"/ATORNILLADOR DE IMPACTO A BATERIA 16V 150NM  BAT-AI916 URREA","BAT-AI916","660731653021","URREA","891.0","1292.0","Pieza"
"/ATORNILLADOR PARA TABLARROCA 1/4  AT614 SURTEK","AT614","660731524475","SURTEK","1123.0","1628.0","Pieza"
"/ATORNILLADOR RECARGABLE DE 4,8 V  AR548 SURTEK","AR548","660731524840","SURTEK","348.0","505.0","Pieza"
"/AVELLANADOR 5 GAVILANES 3/4  119377 SURTEK","119377","660731193770","SURTEK","148.0","215.0","Pieza"
"/AVELLANADOR CON PRENSA 3/16 - 5/8 URREA","351","660731608076","URREA","464.0","673.0","Pieza"
"/AVELLANADOR PROFESIONAL 3/16 - 5/8  121100 SURTEK","121100","660731211009","SURTEK","748.0","1085.0","Pieza"
"/AVELLANDOR PROFESIONAL TIPO PINZA 3/16 - 5/8  121101 SURTEK","121101","660731211016","SURTEK","956.0","1386.0","Pieza"
"/AZADON MEZCLERO 7  130038 SURTEK","130038","660731300383","SURTEK","274.0","397.0","Pieza"
"/BAILARINA COMPACTADORA 3HP  BVC830 URREA","BVC830","660731653182","URREA","56706.0","82224.0","Pieza"
"/BAILARINA COMPACTADORA 4HP  BVC940 URREA","BVC940","660731653199","URREA","69424.0","100665.0","Pieza"
"/BAILARINA COMPACTADORA 6.5HP  BVC765 SURTEK","BVC765","660731524680","SURTEK","40600.0","58870.0","Pieza"
"/BALANCEADOR LLANTAS 10-24 D. RIN, 10-28 D, 110 V - 60 HZ . BAL24A URREA","BAL24A","660731653830","URREA","32592.0","47258.0","Pieza"
"/BANCO DE TRABAJO 70 X 64 X 80.5CM BT600 SURTEK","BT600","660731520651","SURTEK","803.0","1164.0","Pieza"
"/BANCO DE TRABAJO PLEGABLE URREA","464","660731632712","URREA","11995.0","17393.0","Pieza"
"/BANCO DE TRABAJO PORTATIL BT900 URREA","BT900","660731687644","URREA","6046.0","8767.0","Pieza"
"/BANCO PARA MECANICO  9988 URREA","9988","660731663983","URREA","1416.0","2053.0","Pieza"
"/BANCO PARA MECANICO 14  137071 SURTEK","137071","660731370713","SURTEK","788.0","1143.0","Pieza"
"/BANCO PARA MECANICO ACOLCHONADO  137079 SURTEK","137079","660731370799","SURTEK","1249.0","1811.0","Pieza"
"/BANCO PARA MECANICO CON CAJONES  9984 URREA","9984","660731900477","URREA","2362.0","3425.0","Pieza"
"/BANCO PARA MECANICO PU  9987 URREA","9987","660731900491","URREA","1866.0","2706.0","Pieza"
"/BANDA DE POSICIONAMIENTO  USBL2 URREA","USBL2","660731688085","URREA","502.0","728.0","Pieza"
"/BANDA MALACATE CON GANCHO CON SEGURO 9M  151140 SURTEK","151140","660731511406","SURTEK","534.0","774.0","Pieza"
"/BANDA MALACATE CON GANCHO DE ALAMBRE 9M  151138 SURTEK","151138","660731511383","SURTEK","491.0","712.0","Pieza"
"/BANDA MALACATE CON GANCHO PLANO 8M  151135 SURTEK","151135","660731511352","SURTEK","491.0","712.0","Pieza"
"/BANDERA PVC CON REFLEJANTE  137607 SURTEK","137607","660731376074","SURTEK","52.0","75.0","Pieza"
"/BANDERIN PARA SEÃ‘ALIZACION  137608 SURTEK","137608","660731376081","SURTEK","116.0","168.0","Pieza"
"/BANDOLA PARA LINIERO AJUSTABLE DE 1 A 2 M  USBL01 URREA","USBL01","660731666274","URREA","1040.0","1508.0","Pieza"
"/BARBOQUEJO CON BARBILLA PVC AV  137621 SURTEK","137621","660731376210","SURTEK","21.0","30.0","Pieza"
"/BARBOQUEJO SIN BARBILLA AV  137623 SURTEK","137623","660731376234","SURTEK","17.0","25.0","Pieza"
"/BARRA ANTIPANICO DE TOQUE, UN PUNTO LOCK 11BA LOCK","11BA","660731811667","LOCK","1564.0","2268.0","Pieza"
"/BARRA ANTIPANICO MANIJA EXTERIOR LOCK 10BA LOCK","10BA","660731811407","LOCK","2079.0","3015.0","Pieza"
"/BARRA ANTIPANICO UNIVERSAL 1 PUNTO LOCK L200AL LOCK","L200AL","660731801002","LOCK","1323.0","1918.0","Pieza"
"/BARRA ANTIPANICO UNIVERSAL 2 PUNTOS LOCK L220AL LOCK","L220AL","660731801019","LOCK","2051.0","2974.0","Pieza"
"/BARRA CORREDIZA 1 X 28-1/2  5885 URREA","5885","660731617474","URREA","980.0","1421.0","Pieza"
"/BARRA CORREDIZA 3/8 X 8  5285 URREA","5285","660731613605","URREA","163.0","236.0","Pieza"
"/BARRA DE ALINEACION 1/2X14  2116 URREA","2116","660731604986","URREA","129.0","187.0","Pieza"
"/BARRA DE ALINEACION 12 USO PESADO  2116HD URREA","2116HD","660731691894","URREA","706.0","1024.0","Pieza"
"/BARRA DE ALINEACION 16 USO PESADO  2130HD URREA","2130HD","660731691900","URREA","961.0","1393.0","Pieza"
"/BARRA DE ALINEACION 3/4X24  2124 URREA","2124","660731605006","URREA","339.0","492.0","Pieza"
"/BARRA DE ALINEACION 5/8X16  2120 URREA","2120","660731604993","URREA","186.0","270.0","Pieza"
"/BARRA DE ALINEACION 5/8X18 CABEZA RODANTE  2130 URREA","2130","660731605037","URREA","260.0","377.0","Pieza"
"/BARRA DE ALINEACION 7/8X30  2125 URREA","2125","660731605013","URREA","446.0","647.0","Pieza"
"/BARRA DE IMPACTO PARA TORNILLO DE CIGÃœEÃ‘AL  2360 URREA","2360","660731661453","URREA","868.0","1259.0","Pieza"
"/BARRA DE PALANCA 12 PUNTA CURVA  BLC12 URREA","BLC12","660731691825","URREA","409.0","593.0","Pieza"
"/BARRA DE PALANCA 17 PUNTA CURVA  BLC17 URREA","BLC17","660731691832","URREA","501.0","726.0","Pieza"
"/BARRA DE PALANCA 25 PUNTA CURVA  BLC25 URREA","BLC25","660731691849","URREA","734.0","1064.0","Pieza"
"/BARRA DE PALANCA 36 PUNTA CURVA  BLC36 URREA","BLC36","660731691856","URREA","1420.0","2059.0","Pieza"
"/BARRA DE PALANCA 48 PUNTA CURVA  BLC48 URREA","BLC48","660731691863","URREA","2060.0","2987.0","Pieza"
"/BARRA PARA AJUSTE DE FRENOS 7 1/4  2007 URREA","2007","660731604795","URREA","72.0","104.0","Pieza"
"/BARRA PARA AJUSTE DE FRENOS 9  2006 URREA","2006","660731604788","URREA","76.0","110.0","Pieza"
"/BARRA PARA LLAVE ALTA PALANCA 1  26HL3B URREA","26HL3B","660731682212","URREA","1276.0","1850.0","Pieza"
"/BARRA PARA LLAVE ALTA PALANCA 1/2  26HL1B URREA","26HL1B","660731682199","URREA","859.0","1246.0","Pieza"
"/BARRA PARA LLAVE ALTA PALANCA 3/4  26HL2B URREA","26HL2B","660731682205","URREA","956.0","1386.0","Pieza"
"/BARRA PARA LLAVE DE ARTILLERIA 11/16  1RB URREA","1RB","660731604702","URREA","98.0","142.0","Pieza"
"/BARRA PARA LLAVE DE ARTILLERIA 3/4  3RB URREA","3RB","660731692594","URREA","116.0","168.0","Pieza"
"/BARRA PARA LLAVE DE ARTILLERIA 7/8  2RB URREA","2RB","660731607215","URREA","144.0","209.0","Pieza"
"/BARRA PARA MALACATE 1 1/4  151235 SURTEK","151235","660731512359","SURTEK","464.0","673.0","Pieza"
"/BARRA PARA MOTOSIERRA 16  BMS16 SURTEK","BMS16","660731521900","SURTEK","334.0","484.0","Pieza"
"/BARRA PARA MOTOSIERRA 18  BMS18 SURTEK","BMS18","660731521917","SURTEK","372.0","539.0","Pieza"
"/BARRA PARA MOTOSIERRA 20  BMS20 SURTEK","BMS20","660731521924","SURTEK","404.0","586.0","Pieza"
"/BARRA PARA MOTOSIERRA 22  BMS22 SURTEK","BMS22","660731521931","SURTEK","474.0","687.0","Pieza"
"/BARRA PARA REMOVER LLANTAS DE MOTOCICLET","BDL12","660731677805","URREA","176.0","255.0","Pieza"
